$LINK:NO	NAME	LINKBEHAVTYPE	DISPLAYTYPE	LEVEL	LENGTH2D	WKTLOCWGS84	WKTPOLYLINEWGS84
11263		83	1		7.185	POINT(144.7485307397 -37.7588334348)	LINESTRING(144.7485328023 -37.7588012040,144.7485286788 -37.7588657181)
11264		1	1		42.429	POINT(144.7012192425 -37.7410778006)	LINESTRING(144.7012466728 -37.7408882273,144.7011917942 -37.7412672989)
11266		3	1		1.715	POINT(144.6384736263 -37.7150464497)	LINESTRING(144.6384807267 -37.7150517185,144.6384736778 -37.7150463859,144.6384666374 -37.7150410458)
11267		3	1		7.166	POINT(144.7004236116 -37.7450934254)	LINESTRING(144.7003879468 -37.7450778397,144.7004592479 -37.7451090337)
11268		3	1		5.762	POINT(144.7004594030 -37.7450546686)	LINESTRING(144.7004313180 -37.7450414289,144.7004878932 -37.7450675650)
11270		1	1		7.888	POINT(144.7007223173 -37.7468463445)	LINESTRING(144.7007340049 -37.7468801473,144.7007110639 -37.7468115734)
11271	Hopkins Rd	1	1		1.001	POINT(144.7032077643 -37.7565474916)	LINESTRING(144.7032085188 -37.7565430292,144.7032070098 -37.7565519541)
11272	Western Fwy	2	2		35.071	POINT(144.7275656102 -37.7518540816)	LINESTRING(144.7273843170 -37.7517897159,144.7277486708 -37.7519179434)
11274		3	1		36.123	POINT(144.7283163038 -37.7520479349)	LINESTRING(144.7281235715 -37.7519937278,144.7285109138 -37.7521018757)
11275		3	1		6.727	POINT(144.7374534388 -37.7551850465)	LINESTRING(144.7374190465 -37.7551718353,144.7374878822 -37.7551982223)
11276		1	1		2.174	POINT(144.7391607781 -37.7557772587)	LINESTRING(144.7391489724 -37.7557735881,144.7391718158 -37.7557810556)
11277	Caroline Springs Blvd	1	1		1.619	POINT(144.7399760484 -37.7535475720)	LINESTRING(144.7399767895 -37.7535402898,144.7399752986 -37.7535547985)
11278		1	1		5.541	POINT(144.7399173688 -37.7530010903)	LINESTRING(144.7399149111 -37.7530263856,144.7399198703 -37.7529767166)
11280	Western Hwy	3	1		1.392	POINT(144.7283576465 -37.7525259739)	LINESTRING(144.7283649063 -37.7525284677,144.7283503936 -37.7525234713)
11282		3	1		54.527	POINT(144.7165085254 -37.7495097858)	LINESTRING(144.7168125502 -37.7495540969,144.7162026645 -37.7494656088)
11283	Western Fwy	80	2		1.265	POINT(144.7230280117 -37.7507519977)	LINESTRING(144.7230355022 -37.7507533001,144.7230215363 -37.7507505908)
11284		80	2		104.696	POINT(144.7263103975 -37.7517966215)	LINESTRING(144.7268587446 -37.7519652474,144.7257541822 -37.7516139184)
11285		1	1		5.946	POINT(144.7463142894 -37.7583658035)	LINESTRING(144.7462858220 -37.7583514763,144.7463433251 -37.7583796002)
11286	Western Fwy	3	1		3.264	POINT(144.6849382897 -37.7396479603)	LINESTRING(144.6849560631 -37.7396519472,144.6849203337 -37.7396439938)
11287	Ferris Rd  Melton Hwy	1	1		1.002	POINT(144.6041415946 -37.6941214374)	LINESTRING(144.6041408894 -37.6941259086,144.6041422998 -37.6941169661)
11289	Ferris Rd	1	1		0.225	POINT(144.6033760111 -37.6981660217)	LINESTRING(144.6033759330 -37.6981672703,144.6033761105 -37.6981652511)
11290		1	1		4.808	POINT(144.7469131658 -37.7594050509)	LINESTRING(144.7468991673 -37.7594235738,144.7469267946 -37.7593862691)
11291		1	1		3.375	POINT(144.7479280073 -37.7591016688)	LINESTRING(144.7479111937 -37.7590941330,144.7479444238 -37.7591093201)
11298		1	1		48.802	POINT(144.7397949161 -37.7591403720)	LINESTRING(144.7395925041 -37.7590077753,144.7395958505 -37.7590488483,144.7396103328 -37.7590770474,144.7396336657 -37.7591019765,144.7396644228 -37.7591241243,144.7397011778 -37.7591439798,144.7397425043 -37.7591620318,144.7397869760 -37.7591787690,144.7398331667 -37.7591946804,144.7398796498 -37.7592102546,144.7399249993 -37.7592259806,144.7399677886 -37.7592423472,144.7400065915 -37.7592598431)
11299		1	1		4.298	POINT(144.7395495136 -37.7590263530)	LINESTRING(144.7395527130 -37.7590070590,144.7395462846 -37.7590453632)
11306		1	1		6.420	POINT(144.7399126357 -37.7524581792)	LINESTRING(144.7398886422 -37.7524800074,144.7399423011 -37.7524408694)
11307		1	1		3.991	POINT(144.7401225244 -37.7524650820)	LINESTRING(144.7401053976 -37.7524536757,144.7401364216 -37.7524798714)
11308		1	1		18.390	POINT(144.7402386680 -37.7524788760)	LINESTRING(144.7401632877 -37.7524265515,144.7401724701 -37.7524396611,144.7401834246 -37.7524514053,144.7401959326 -37.7524624667,144.7402097846 -37.7524728149,144.7402247710 -37.7524824193,144.7402406822 -37.7524912496,144.7402573085 -37.7524992751,144.7402744403 -37.7525064653,144.7402918681 -37.7525127897,144.7403093822 -37.7525182178,144.7403267731 -37.7525227192)
11309		1	1		6.921	POINT(144.7401250843 -37.7526683054)	LINESTRING(144.7401474317 -37.7526432141,144.7401440955 -37.7526467618,144.7401408136 -37.7526504170,144.7401375561 -37.7526541404,144.7401342931 -37.7526578926,144.7401309948 -37.7526616342,144.7401276312 -37.7526653260,144.7401241725 -37.7526689286,144.7401205889 -37.7526724026,144.7401168505 -37.7526757087,144.7401129274 -37.7526788076,144.7401087898 -37.7526816598,144.7401044078 -37.7526842261,144.7400997514 -37.7526864671,144.7400947909 -37.7526883435)
11310		1	1		10.172	POINT(144.7399313729 -37.7526801021)	LINESTRING(144.7399866008 -37.7526996657,144.7399725985 -37.7526975882,144.7399587637 -37.7526943192,144.7399452669 -37.7526899460,144.7399322786 -37.7526845563,144.7399199694 -37.7526782374,144.7399085099 -37.7526710769,144.7398980706 -37.7526631622,144.7398889855 -37.7526547521)
11311		1	1		15.435	POINT(144.7401319591 -37.7527123277)	LINESTRING(144.7401624707 -37.7526535660,144.7401505524 -37.7526681675,144.7401394246 -37.7526860370,144.7401305479 -37.7527048837,144.7401234448 -37.7527244166,144.7401176381 -37.7527443446,144.7401126502 -37.7527643765,144.7401080040 -37.7527842214)
11312		1	1		16.589	POINT(144.7398117734 -37.7526666174)	LINESTRING(144.7398748746 -37.7527190029,144.7398666998 -37.7527037028,144.7398557730 -37.7526900660,144.7398426999 -37.7526773962,144.7398278153 -37.7526657119,144.7398114538 -37.7526550312,144.7397939502 -37.7526453725,144.7397756391 -37.7526367539,144.7397568555 -37.7526291938,144.7397379338 -37.7526227105)
11313		1	1		23.641	POINT(144.7398641955 -37.7526625200)	LINESTRING(144.7399914364 -37.7527001663,144.7399788584 -37.7526986453,144.7399664090 -37.7526967209,144.7399540787 -37.7526944235,144.7399418579 -37.7526917833,144.7399297371 -37.7526888308,144.7399177067 -37.7526855963,144.7399057571 -37.7526821101,144.7398938788 -37.7526784026,144.7398820623 -37.7526745040,144.7398702980 -37.7526704448,144.7398585764 -37.7526662552,144.7398468878 -37.7526619656,144.7398352229 -37.7526576064,144.7398235719 -37.7526532079,144.7398119254 -37.7526488003,144.7398002737 -37.7526444142,144.7397886075 -37.7526400797,144.7397769170 -37.7526358272,144.7397651928 -37.7526316871,144.7397534253 -37.7526276897,144.7397416050 -37.7526238653)
11314		1	1		21.637	POINT(144.7398196366 -37.7524733787)	LINESTRING(144.7397015853 -37.7525035409,144.7397807840 -37.7524887014,144.7398575694 -37.7524651327,144.7399347909 -37.7524426567)
11331		1	1		43.007	POINT(144.6047376082 -37.6904015428)	LINESTRING(144.6046213018 -37.6905665364,144.6046652334 -37.6905241980,144.6047037452 -37.6904786036,144.6047377248 -37.6904304320,144.6047680601 -37.6903803620,144.6047956390 -37.6903290725,144.6048213492 -37.6902772423,144.6048459982 -37.6902255281)
11332		1	1		21.551	POINT(144.6047100354 -37.6905140343)	LINESTRING(144.6046196469 -37.6905679638,144.6046438462 -37.6905481376,144.6046700280 -37.6905290703,144.6046980265 -37.6905114701,144.6047276757 -37.6904960452,144.6047588098 -37.6904835040,144.6047912631 -37.6904745547,144.6048248696 -37.6904699055)
11333		1	1		32.885	POINT(144.6052493241 -37.6906408887)	LINESTRING(144.6051652919 -37.6905250672,144.6051812735 -37.6905328155,144.6051964083 -37.6905416799,144.6052106840 -37.6905515763,144.6052240887 -37.6905624204,144.6052366101 -37.6905741281,144.6052482362 -37.6905866150,144.6052589550 -37.6905997969,144.6052687542 -37.6906135896,144.6052776219 -37.6906279089,144.6052855459 -37.6906426705,144.6052925140 -37.6906577902,144.6052985143 -37.6906731838,144.6053035345 -37.6906887671,144.6053075627 -37.6907044557,144.6053105867 -37.6907201656,144.6053125943 -37.6907358124,144.6053135736 -37.6907513119,144.6053135124 -37.6907665799,144.6053123986 -37.6907815322)
11334		1	1		44.812	POINT(144.6052914386 -37.6906724435)	LINESTRING(144.6052141777 -37.6904794870,144.6053695584 -37.6908635401)
11335		1	1		27.714	POINT(144.6051057539 -37.6910346764)	LINESTRING(144.6052251750 -37.6909708051,144.6051972540 -37.6909977735,144.6051642242 -37.6910218978,144.6051270701 -37.6910427856,144.6050867757 -37.6910600445,144.6050443255 -37.6910732822,144.6050007037 -37.6910821063,144.6049568945 -37.6910861243)
11336		1	1		29.985	POINT(144.6051286117 -37.6910810409)	LINESTRING(144.6052251750 -37.6909708051,144.6051968895 -37.6910021924,144.6051682156 -37.6910334172,144.6051395993 -37.6910646856,144.6051114866 -37.6910962036,144.6050843235 -37.6911281772,144.6050585560 -37.6911608125,144.6050346301 -37.6911943155)
11337		1	1		25.349	POINT(144.6051406464 -37.6911212785)	LINESTRING(144.6052389424 -37.6910551705,144.6052312900 -37.6910526922,144.6052291546 -37.6910520929,144.6052270288 -37.6910515588,144.6052249126 -37.6910510890,144.6052228062 -37.6910506826,144.6052207094 -37.6910503388,144.6052186223 -37.6910500569,144.6052165449 -37.6910498360,144.6052144771 -37.6910496752,144.6052124190 -37.6910495738,144.6052103705 -37.6910495309,144.6052083317 -37.6910495458,144.6052063025 -37.6910496175,144.6052042829 -37.6910497453,144.6052022730 -37.6910499284,144.6052002727 -37.6910501658,144.6051982821 -37.6910504569,144.6051963010 -37.6910508008,144.6051943296 -37.6910511966,144.6051923678 -37.6910516435,144.6051904156 -37.6910521408,144.6051884730 -37.6910526875,144.6051865400 -37.6910532830,144.6051846166 -37.6910539263,144.6051827027 -37.6910546166,144.6051807985 -37.6910553531,144.6051789039 -37.6910561350,144.6051770188 -37.6910569614,144.6051751433 -37.6910578317,144.6051732773 -37.6910587448,144.6051714210 -37.6910597000,144.6051695742 -37.6910606965,144.6051677369 -37.6910617335,144.6051659092 -37.6910628101,144.6051640910 -37.6910639255,144.6051622824 -37.6910650788,144.6051604833 -37.6910662694,144.6051586938 -37.6910674963,144.6051569138 -37.6910687587,144.6051551433 -37.6910700559,144.6051533823 -37.6910713869,144.6051516309 -37.6910727510,144.6051498890 -37.6910741473,144.6051481565 -37.6910755750,144.6051464336 -37.6910770333,144.6051447202 -37.6910785214,144.6051430162 -37.6910800385,144.6051413218 -37.6910815836,144.6051396369 -37.6910831561,144.6051379614 -37.6910847551,144.6051362954 -37.6910863797,144.6051346389 -37.6910880292,144.6051329918 -37.6910897027,144.6051313542 -37.6910913994,144.6051297261 -37.6910931184,144.6051281075 -37.6910948590,144.6051264982 -37.6910966204,144.6051248985 -37.6910984017,144.6051233082 -37.6911002020,144.6051217273 -37.6911020206,144.6051201558 -37.6911038567,144.6051185938 -37.6911057094,144.6051170412 -37.6911075779,144.6051154980 -37.6911094614,144.6051139643 -37.6911113590,144.6051124400 -37.6911132700,144.6051109250 -37.6911151935,144.6051094195 -37.6911171287,144.6051079234 -37.6911190748,144.6051064366 -37.6911210309,144.6051049593 -37.6911229962,144.6051034914 -37.6911249700,144.6051020328 -37.6911269513,144.6051005836 -37.6911289394,144.6050991438 -37.6911309334,144.6050977134 -37.6911329326,144.6050962923 -37.6911349361,144.6050948806 -37.6911369430,144.6050934782 -37.6911389526,144.6050920852 -37.6911409640,144.6050907016 -37.6911429765,144.6050893273 -37.6911449891,144.6050879623 -37.6911470011,144.6050866066 -37.6911490116,144.6050852603 -37.6911510199,144.6050839234 -37.6911530251,144.6050825957 -37.6911550263,144.6050812774 -37.6911570229,144.6050799684 -37.6911590138,144.6050786687 -37.6911609984,144.6050773783 -37.6911629758,144.6050760972 -37.6911649451,144.6050748253 -37.6911669056,144.6050735628 -37.6911688564,144.6050723096 -37.6911707967,144.6050710657 -37.6911727257,144.6050698310 -37.6911746426,144.6050686056 -37.6911765466,144.6050673895 -37.6911784367,144.6050661827 -37.6911803122,144.6050649851 -37.6911821724,144.6050637968 -37.6911840162,144.6050626177 -37.6911858430,144.6050614479 -37.6911876520,144.6050602873 -37.6911894422,144.6050591360 -37.6911912129,144.6050579939 -37.6911929632,144.6050568610 -37.6911946923,144.6050557373 -37.6911963995,144.6050546229 -37.6911980838,144.6050535177 -37.6911997445,144.6050524218 -37.6912013808)
11339		1	1		26.569	POINT(144.6051074100 -37.6910598263)	LINESTRING(144.6052464305 -37.6910405800,144.6052365903 -37.6910378075,144.6052266845 -37.6910357620,144.6052167160 -37.6910343974,144.6052066878 -37.6910336672,144.6051966028 -37.6910335252,144.6051864638 -37.6910339252,144.6051762740 -37.6910348209,144.6051660361 -37.6910361659,144.6051557532 -37.6910379140,144.6051454282 -37.6910400190,144.6051350640 -37.6910424344,144.6051246635 -37.6910451142,144.6051142298 -37.6910480119,144.6051037657 -37.6910510813,144.6050932741 -37.6910542761,144.6050827580 -37.6910575501,144.6050722204 -37.6910608569,144.6050616642 -37.6910641503,144.6050510923 -37.6910673840,144.6050405077 -37.6910705117,144.6050299132 -37.6910734871,144.6050193119 -37.6910762640,144.6050087067 -37.6910787961,144.6049981004 -37.6910810370,144.6049874962 -37.6910829406,144.6049768968 -37.6910844605,144.6049663052 -37.6910855504,144.6049557244 -37.6910861642)
11340		1	1		27.573	POINT(144.6046114096 -37.6909566619)	LINESTRING(144.6047108233 -37.6910423146,144.6046734407 -37.6910241114,144.6046386288 -37.6910016333,144.6046072052 -37.6909755570,144.6045799876 -37.6909465590,144.6045577937 -37.6909153159,144.6045414410 -37.6908825045,144.6045317471 -37.6908488013)
11342		1	1		41.711	POINT(144.6045449896 -37.6909094433)	LINESTRING(144.6047108233 -37.6910423146,144.6046548316 -37.6910138705,144.6046050509 -37.6909789734,144.6045597427 -37.6909394168,144.6045171686 -37.6908969941,144.6044755899 -37.6908534987,144.6044332682 -37.6908107238,144.6043884650 -37.6907704629)
11344		1	1		19.723	POINT(144.7014589418 -37.7477137570)	LINESTRING(144.7013568829 -37.7476746703,144.7013645898 -37.7476747368,144.7013729499 -37.7476751443,144.7013812820 -37.7476758991,144.7013895781 -37.7476769878,144.7013978303 -37.7476783973,144.7014060305 -37.7476801142,144.7014141707 -37.7476821254,144.7014222429 -37.7476844175,144.7014302391 -37.7476869772,144.7014381512 -37.7476897914,144.7014459713 -37.7476928467,144.7014536913 -37.7476961299,144.7014613033 -37.7476996276,144.7014687991 -37.7477033267,144.7014761709 -37.7477072139,144.7014834105 -37.7477112758,144.7014905100 -37.7477154993,144.7014974614 -37.7477198711,144.7015042566 -37.7477243779,144.7015108876 -37.7477290064,144.7015173465 -37.7477337433,144.7015236252 -37.7477385755,144.7015297157 -37.7477434896,144.7015356100 -37.7477484724,144.7015413000 -37.7477535105,144.7015466686 -37.7477584969)
11345		1	1		28.265	POINT(144.7014900186 -37.7476515644)	LINESTRING(144.7013482350 -37.7476066975,144.7013647958 -37.7476191718,144.7013827952 -37.7476311072,144.7014026205 -37.7476427950,144.7014238819 -37.7476539319,144.7014461896 -37.7476642148,144.7014691540 -37.7476733403,144.7014923852 -37.7476810053,144.7015154936 -37.7476869064,144.7015380893 -37.7476907404,144.7015597828 -37.7476922041,144.7015801841 -37.7476909941,144.7015989036 -37.7476868074,144.7016155515 -37.7476793406,144.7016297381 -37.7476682904)
11346		1	1		7.415	POINT(144.7010381193 -37.7477752080)	LINESTRING(144.7010241553 -37.7478114698,144.7010281145 -37.7478025326,144.7010323960 -37.7477934189,144.7010371535 -37.7477844236,144.7010426139 -37.7477757949,144.7010490043 -37.7477677805,144.7010565515 -37.7477606286,144.7010654843 -37.7477545888)
11347		1	1		1.557	POINT(144.7016592377 -37.7478652768)	LINESTRING(144.7016562673 -37.7478636264,144.7016577317 -37.7478668968,144.7016586145 -37.7478703205,144.7016591534 -37.7478738185,144.7016595777 -37.7478773127)
11348		1	1		18.045	POINT(144.7016158248 -37.7480421584)	LINESTRING(144.7016472128 -37.7479628609,144.7016473213 -37.7479760542,144.7016464371 -37.7479895889,144.7016445356 -37.7480032568,144.7016415886 -37.7480169216,144.7016375679 -37.7480304469,144.7016324455 -37.7480436966,144.7016261931 -37.7480565342,144.7016187826 -37.7480688235,144.7016101858 -37.7480804281,144.7016003746 -37.7480912118,144.7015893208 -37.7481010382,144.7015771481 -37.7481096116)
11349		1	1		29.760	POINT(144.7016961387 -37.7480604405)	LINESTRING(144.7017581281 -37.7479442657,144.7017383746 -37.7479591832,144.7017198453 -37.7479757829,144.7017027482 -37.7479938384,144.7016872917 -37.7480131229,144.7016736838 -37.7480334098,144.7016621327 -37.7480544724,144.7016528465 -37.7480760841,144.7016460336 -37.7480980182,144.7016419019 -37.7481200482,144.7016406598 -37.7481419473,144.7016425153 -37.7481634889,144.7016476767 -37.7481844464)
11351		1	1		50.744	POINT(144.7011418754 -37.7480677153)	LINESTRING(144.7013362087 -37.7482073125,144.7013161999 -37.7482075693,144.7012958983 -37.7482062216,144.7012754074 -37.7482033507,144.7012548306 -37.7481990381,144.7012342714 -37.7481933650,144.7012138331 -37.7481864129,144.7011936194 -37.7481782632,144.7011737337 -37.7481689972,144.7011542793 -37.7481586963,144.7011353599 -37.7481474418,144.7011170788 -37.7481353152,144.7010995395 -37.7481223978,144.7010828456 -37.7481087710,144.7010671003 -37.7480945162,144.7010524073 -37.7480797147,144.7010388700 -37.7480644479,144.7010265917 -37.7480487972,144.7010156761 -37.7480328440,144.7010062266 -37.7480166696,144.7009983466 -37.7480003554,144.7009921396 -37.7479839828,144.7009877091 -37.7479676332,144.7009851585 -37.7479513879,144.7009845912 -37.7479353283,144.7009861109 -37.7479195358,144.7009898208 -37.7479040918)
11353		1	1		57.417	POINT(144.7011649514 -37.7480962853)	LINESTRING(144.7013578848 -37.7482722739,144.7013344747 -37.7482543397,144.7013079096 -37.7482392385,144.7012789415 -37.7482263089,144.7012483224 -37.7482148897,144.7012168043 -37.7482043195,144.7011851392 -37.7481939371,144.7011540791 -37.7481830810,144.7011243762 -37.7481710899,144.7010967823 -37.7481573027,144.7010720495 -37.7481410578,144.7010509299 -37.7481216941,144.7010367970 -37.7481047745,144.7010239681 -37.7480868261,144.7010125760 -37.7480680143,144.7010027538 -37.7480485045,144.7009946343 -37.7480284624,144.7009883505 -37.7480080535,144.7009840354 -37.7479874432,144.7009818218 -37.7479667972,144.7009818427 -37.7479462808,144.7009842311 -37.7479260597,144.7009891199 -37.7479062994)
11354		3	1		58.492	POINT(144.7011170457 -37.7481071517)	LINESTRING(144.7013473864 -37.7482866971,144.7013269789 -37.7482704849,144.7013044121 -37.7482563467,144.7012801088 -37.7482438324,144.7012545170 -37.7482325144,144.7012280844 -37.7482219650,144.7012012588 -37.7482117568,144.7011744881 -37.7482014622,144.7011482201 -37.7481906535,144.7011229027 -37.7481789032,144.7010989835 -37.7481657838,144.7010769106 -37.7481508676,144.7010561156 -37.7481328575,144.7010378611 -37.7481129986,144.7010215140 -37.7480917688,144.7010064415 -37.7480696462,144.7009920105 -37.7480471089,144.7009775881 -37.7480246348,144.7009625413 -37.7480027020,144.7009462373 -37.7479817884,144.7009280430 -37.7479623723,144.7009073255 -37.7479449314,144.7008834519 -37.7479299440)
11355		3	1		50.484	POINT(144.7011041357 -37.7480621230)	LINESTRING(144.7013348433 -37.7481916139,144.7013019397 -37.7481905043,144.7012693930 -37.7481853796,144.7012382765 -37.7481766406,144.7012084133 -37.7481647174,144.7011796268 -37.7481500406,144.7011517399 -37.7481330406,144.7011245759 -37.7481141476,144.7010979580 -37.7480937921,144.7010717093 -37.7480724045,144.7010456529 -37.7480504151,144.7010196121 -37.7480282544,144.7009934100 -37.7480063527,144.7009668697 -37.7479851404,144.7009398145 -37.7479650479,144.7009120675 -37.7479465057,144.7008834519 -37.7479299440)
11356		1	1		13.688	POINT(144.7401672349 -37.7526698463)	LINESTRING(144.7402408918 -37.7526506723,144.7400929573 -37.7526889452)
11357		1	1		25.171	POINT(144.7015012626 -37.7476834725)	LINESTRING(144.7013568829 -37.7476746703,144.7013623494 -37.7476746657,144.7013686068 -37.7476747858,144.7013749540 -37.7476750400,144.7013813842 -37.7476754176,144.7013878904 -37.7476759082,144.7013944657 -37.7476765013,144.7014011031 -37.7476771861,144.7014077958 -37.7476779523,144.7014145368 -37.7476787892,144.7014213192 -37.7476796862,144.7014281362 -37.7476806329,144.7014349806 -37.7476816187,144.7014418458 -37.7476826330,144.7014487246 -37.7476836653,144.7014556103 -37.7476847049,144.7014624959 -37.7476857415,144.7014693744 -37.7476867643,144.7014762390 -37.7476877629,144.7014830827 -37.7476887267,144.7014898986 -37.7476896451,144.7014966798 -37.7476905077,144.7015034194 -37.7476913037,144.7015101104 -37.7476920228,144.7015167460 -37.7476926542,144.7015233191 -37.7476931876,144.7015298229 -37.7476936123,144.7015362505 -37.7476939177,144.7015425950 -37.7476940933,144.7015488493 -37.7476941286,144.7015550067 -37.7476940130,144.7015610602 -37.7476937360,144.7015670028 -37.7476932869,144.7015728276 -37.7476926553,144.7015785278 -37.7476918306,144.7015840964 -37.7476908022,144.7015895265 -37.7476895596,144.7015948111 -37.7476880922,144.7015999434 -37.7476863895,144.7016049164 -37.7476844410,144.7016097232 -37.7476822359,144.7016143568 -37.7476797639,144.7016188105 -37.7476770144,144.7016230771 -37.7476739767,144.7016271499 -37.7476706404,144.7016310219 -37.7476669949)
11359		1	1		48.600	POINT(144.7011099030 -37.7411094526)	LINESTRING(144.7009842717 -37.7409640819,144.7010488466 -37.7409678170,144.7011138526 -37.7409793510,144.7011716161 -37.7410010790,144.7012144635 -37.7410353960,144.7012164501 -37.7410634664,144.7012129669 -37.7411025568,144.7011915828 -37.7412687462)
11361		1	1		14.380	POINT(144.7396786645 -37.7571188259)	LINESTRING(144.7396829852 -37.7570546928,144.7396743719 -37.7571838000)
11363	Western Fwy  Deer Park Byp	3	1		1.001	POINT(144.7283317831 -37.7524063884)	LINESTRING(144.7283370878 -37.7524080255,144.7283264785 -37.7524047512)
11366	Western Fwy	80	2		12.019	POINT(144.7255868020 -37.7515426644)	LINESTRING(144.7256509159 -37.7515634082,144.7255249829 -37.7515214027)
11367		3	1		12.391	POINT(144.7255628788 -37.7515860440)	LINESTRING(144.7256280887 -37.7516079977,144.7254987362 -37.7515638012)
11369		3	1		28.290	POINT(144.7273130604 -37.7521412195)	LINESTRING(144.7274566463 -37.7521984782,144.7271693163 -37.7520840702)
11442		1	1		8.317	POINT(144.5672236968 -37.6893896989)	LINESTRING(144.5672171762 -37.6894265333,144.5672301229 -37.6893523933)
11443		1	1		21.564	POINT(144.5673861215 -37.6883773264)	LINESTRING(144.5673676745 -37.6884741203,144.5674048553 -37.6882823070)
11445		1	1		14.562	POINT(144.5633918182 -37.6894510746)	LINESTRING(144.5633094429 -37.6894470331,144.5634747208 -37.6894550957)
11446	Western Fwy	3	1		2.703	POINT(144.5610238509 -37.6893782804)	LINESTRING(144.5610083473 -37.6893767948,144.5610388355 -37.6893798545)
11447	Western Fwy	3	1		24.518	POINT(144.5618307912 -37.6894608948)	LINESTRING(144.5616925341 -37.6894464882,144.5619689637 -37.6894753161)
11449		1	1		26.617	POINT(144.5618452737 -37.6894039474)	LINESTRING(144.5616949441 -37.6893990991,144.5619973777 -37.6894087657)
11451		1	1		12.764	POINT(144.5670667428 -37.6882938550)	LINESTRING(144.5670090509 -37.6883284837,144.5670477698 -37.6883055002,144.5670855097 -37.6882814210,144.5671252712 -37.6882597576)
11452		1	1		35.762	POINT(144.5674171048 -37.6884292544)	LINESTRING(144.5672858557 -37.6883270218,144.5673121756 -37.6883290292,144.5673381027 -37.6883348172,144.5673633416 -37.6883439738,144.5673875995 -37.6883561205,144.5674105838 -37.6883708787,144.5674320015 -37.6883878698,144.5674515600 -37.6884067153,144.5674689665 -37.6884270367,144.5674839281 -37.6884484553,144.5674961522 -37.6884705927,144.5675053459 -37.6884930702,144.5675112165 -37.6885155094,144.5675134712 -37.6885375316,144.5675118173 -37.6885587583)
11454		1	1		6.943	POINT(144.5674326911 -37.6881754396)	LINESTRING(144.5674240232 -37.6882054740,144.5674409551 -37.6881444471)
11455		1	1		6.892	POINT(144.5674974201 -37.6879267897)	LINESTRING(144.5674926115 -37.6879572075,144.5675021254 -37.6878956437)
11456		1	1		5.285	POINT(144.5674054957 -37.6879256038)	LINESTRING(144.5674137084 -37.6879488738,144.5673968112 -37.6879032349)
11458		1	1		9.167	POINT(144.5664891181 -37.6874455943)	LINESTRING(144.5665397797 -37.6874521823,144.5664368338 -37.6874392176)
11460		1	1		4.668	POINT(144.5684553860 -37.6876684730)	LINESTRING(144.5684814634 -37.6876721149,144.5684291791 -37.6876648606)
11461		1	1		5.083	POINT(144.5678585053 -37.6866321952)	LINESTRING(144.5678634454 -37.6866096617,144.5678535656 -37.6866547297)
11462		1	1		19.584	POINT(144.5673178336 -37.6876099731)	LINESTRING(144.5673705918 -37.6876844659,144.5673663378 -37.6876632236,144.5673586362 -37.6876413610,144.5673476630 -37.6876198046,144.5673335938 -37.6875994810,144.5673166044 -37.6875813166,144.5672968706 -37.6875662379,144.5672745681 -37.6875551714,144.5672498727 -37.6875490436)
11464		1	1		5.001	POINT(144.5661377986 -37.6874311901)	LINESTRING(144.5661166274 -37.6874462451,144.5661592375 -37.6874164356)
11465		1	1		37.368	POINT(144.5676318427 -37.6874806104)	LINESTRING(144.5674210524 -37.6874598203,144.5678427348 -37.6875013954)
11466		1	1		13.288	POINT(144.5674895022 -37.6874357606)	LINESTRING(144.5674236628 -37.6874601348,144.5674415080 -37.6874605543,144.5674601143 -37.6874579180,144.5674786043 -37.6874525903,144.5674961004 -37.6874449354,144.5675117253 -37.6874353175,144.5675246012 -37.6874241009,144.5675338509 -37.6874116499,144.5675385966 -37.6873983286)
11467		1	1		34.134	POINT(144.5677058610 -37.6875545747)	LINESTRING(144.5677447701 -37.6874041173,144.5676669632 -37.6877050600)
11468		1	1		43.119	POINT(144.5674752165 -37.6874790008)	LINESTRING(144.5676661359 -37.6873943203,144.5676633125 -37.6874050985,144.5676592585 -37.6874154313,144.5676540315 -37.6874253217,144.5676476891 -37.6874347728,144.5676402890 -37.6874437875,144.5676318890 -37.6874523688,144.5676225466 -37.6874605199,144.5676123196 -37.6874682436,144.5676012656 -37.6874755431,144.5675894423 -37.6874824213,144.5675769073 -37.6874888814,144.5675637184 -37.6874949262,144.5675499332 -37.6875005589,144.5675356093 -37.6875057824,144.5675208045 -37.6875105997,144.5675055764 -37.6875150140,144.5674899826 -37.6875190281,144.5674740809 -37.6875226453,144.5674579289 -37.6875258683,144.5674415844 -37.6875287004,144.5674251048 -37.6875311444,144.5674085480 -37.6875332035,144.5673919716 -37.6875348806,144.5673754333 -37.6875361788,144.5673589907 -37.6875371011,144.5673427016 -37.6875376504,144.5673266235 -37.6875378300,144.5673108141 -37.6875376426,144.5672953312 -37.6875370915,144.5672802324 -37.6875361796,144.5672655754 -37.6875349099,144.5672514177 -37.6875332854)
11469		1	1		29.232	POINT(144.5676975483 -37.6875888496)	LINESTRING(144.5675759689 -37.6876591953,144.5675862957 -37.6876302852,144.5676072623 -37.6876039725,144.5676367170 -37.6875808250,144.5676725085 -37.6875614109,144.5677124850 -37.6875462982,144.5677544950 -37.6875360549,144.5677963869 -37.6875312491,144.5678360093 -37.6875324487)
