$MOVEMENTEVALUATION:SIMRUN	TIMEINT	MOVEMENT	MOVEMENT\FROMLINK	MOVEMENT\TOLINK	VEHS(ALL)	VEHS(10)	VEHS(20)	VEHS(30)	VEHS(40)	VEHDELAY(ALL)	VEHDELAY(10)	VEHDELAY(20)	VEHDELAY(30)	VEHDELAY(40)	STOPDELAY(ALL)	STOPDELAY(10)	STOPDELAY(20)	STOPDELAY(30)	STOPDELAY(40)	LOS(ALL)	LOSVAL(ALL)	QLEN	QLENMAX
1	7200-10800	301-2257@8.4-2214: Ferris Rd@54.4	2257	2214	30	2	1	22	5	5.31	5.11	6.70	5.16	5.77	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	301-2258: Ferris Rd@4.3-2210@21.6	2258	2210	24	16	0	5	3	6.11	5.93		5.81	7.51	0.27	0.41		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	301-2258: Ferris Rd@4.3-2212@13.2	2258	2212	343	297	0	36	10	7.44	7.24		8.52	9.19	0.12	0.10		0.32	0.00	LOS_A	1	0.00	0.00
1	7200-10800	301-2258: Ferris Rd@4.3-2214: Ferris Rd@54.4	2258	2214	630	590	0	33	7	1.24	1.24		0.84	2.75	0.04	0.05		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	301			2423	2198	3	176	46	1.64	1.48	4.38	3.02	3.85	0.03	0.03	0.00	0.07	0.00	LOS_A	1	0.00	0.00
1	7200-10800	307-295: High St@23.3-199: Melton Hwy@24.2	295	199	353	318	1	30	3	0.51	0.47	0.63	0.69	0.01	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	307-295: High St@23.3-2289: Zone connector@88.4	295	2289	158	156	1	0	1	12.98	12.98	13.89		12.17	0.00	0.00	0.00		0.00	LOS_B	2	0.40	29.54
1	7200-10800	307-295: High St@23.3-12650@5.9	295	12650	18	18	0	0	0	4.01	4.01				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	307-2279: Zone connector@81.8-2275@21.3	2279	2275	452	439	0	11	0	4.45	4.43		5.38		0.02	0.02		0.00		LOS_A	1	0.16	24.97
1	7200-10800	307-2279: Zone connector@81.8-2289: Zone connector@88.4	2279	2289	893	853	0	38	2	1.53	1.51		1.87	4.35	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	307-2279: Zone connector@81.8-12650@5.9	2279	12650	19	19	0	0	0	5.97	5.97				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	307-2281@29.4-199: Melton Hwy@24.2	2281	199	46	46	0	0	0	3.98	3.98				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	307-2281@29.4-2275@21.3	2281	2275	6	6	0	0	0	0.06	0.06				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	307-2281@29.4-2289: Zone connector@88.4	2281	2289	5	5	0	0	0	0.08	0.08				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	307-2286: Ferris Rd@69.7-199: Melton Hwy@24.2	2286	199	701	632	0	62	7	0.21	0.20		0.36	0.14	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	307-2286: Ferris Rd@69.7-2275@21.3	2286	2275	37	37	0	0	0	6.18	6.18				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	307-2286: Ferris Rd@69.7-12650@5.9	2286	12650	10	10	0	0	0	3.32	3.32				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	307			2698	2539	2	141	13	2.37	2.43	7.26	1.23	1.68	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.07	29.54
1	7200-10800	311-435: Leakes Rd@40.0-2350@32.4	435	2350	18	18	0	0	0	4.62	4.62				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	311-435: Leakes Rd@40.0-2353@40.0	435	2353	1187	1114	1	56	13	0.42	0.35	0.80	0.99	0.61	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	311-435: Leakes Rd@40.0-2356@40.3	435	2356	146	141	0	5	0	2.57	2.50		4.39		0.32	0.33		0.00		LOS_A	1	0.26	38.74
1	7200-10800	311-2347@41.2-2344: Leakes Rd@11.3	2347	2344	3	3	0	0	0	2.41	2.41				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	311-2347@41.2-2353@40.0	2347	2353	2	2	0	0	0	0.28	0.28				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	311-2347@41.2-2356@40.3	2347	2356	1	0	0	1	0	0.01			0.01		0.00			0.00		LOS_A	1	0.00	0.00
1	7200-10800	311-2354@38.7-2344: Leakes Rd@11.3	2354	2344	247	243	0	3	1	4.72	4.75		3.91	0.63	1.25	1.27		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	311-2354@38.7-2350@32.4	2354	2350	2	2	0	0	0	0.00	0.00				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	311-2354@38.7-2353@40.0	2354	2353	56	55	0	1	0	3.79	3.78		4.36		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	7200-10800	311-2360@81.7-2344: Leakes Rd@11.3	2360	2344	1331	1270	1	50	7	1.66	1.63	0.00	2.39	2.55	0.14	0.14	0.00	0.24	0.00	LOS_A	1	0.00	0.00
1	7200-10800	311-2360@81.7-2350@32.4	2360	2350	1	1	0	0	0	1.60	1.60				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	311-2360@81.7-2356@40.3	2360	2356	76	74	0	2	0	7.10	7.06		8.72		0.01	0.01		0.00		LOS_A	1	0.00	0.00
1	7200-10800	311			3070	2923	2	118	21	1.66	1.64	0.40	1.95	1.26	0.18	0.18	0.00	0.10	0.00	LOS_A	1	0.03	38.74
1	7200-10800	312-2419@3.3-24810@22.1	2419	24810	588	561	1	21	5	0.43	0.33	1.33	2.56	2.99	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	312-2420@4.1-2422@13.2	2420	2422	538	465	0	60	13	1.32	1.24		1.88	1.69	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	312-2475@44.5-2391@3.4	2475	2391	854	766	8	58	22	1.46	1.29	5.49	2.61	2.73	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	312-2475@44.5-2422@13.2	2475	2422	120	113	0	7	0	9.39	9.16		13.16		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	7200-10800	312-2527@16.1-2391@3.4	2527	2391	571	488	1	65	17	2.82	2.63	7.90	3.69	4.75	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	312-2527@16.1-24810@22.1	2527	24810	328	320	0	5	3	4.42	4.36		6.98	5.93	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	312			2999	2713	10	216	60	2.13	2.01	5.32	3.17	3.26	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	313-2394@59.8-2414@34.7	2394	2414	1376	1312	1	53	10	4.82	4.71	8.22	6.93	7.16	0.02	0.03	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	313-2394@59.8-2418@36.3	2394	2418	228	209	0	15	4	3.86	3.88		3.66	3.85	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	313-2401@29.1-2389@16.1	2401	2389	582	523	2	46	11	6.35	6.29	7.69	6.58	8.04	0.22	0.24	0.00	0.00	0.00	LOS_A	1	0.11	8.64
1	7200-10800	313-2401@29.1-2418@36.3	2401	2418	899	818	1	66	14	0.92	0.82	0.66	1.93	1.76	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	313-2416@14.9-2389@16.1	2416	2389	141	84	1	44	12	4.43	4.02	8.58	4.51	6.68	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	313-2416@14.9-2414@34.7	2416	2414	1281	1167	8	79	27	1.26	1.16	4.26	2.15	2.26	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	313			4507	4113	13	303	78	3.17	3.07	5.14	4.02	4.38	0.04	0.04	0.00	0.00	0.00	LOS_A	1	0.02	8.64
1	7200-10800	314-2403@220.3-2402@17.0	2403	2402	80	79	0	1	0	0.80	0.80		1.01		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	7200-10800	314-2403@220.3-2424@24.2	2403	2424	12	12	0	0	0	0.91	0.91				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	314-2409@18.3-2410@13.9	2409	2410	87	86	0	1	0	4.71	4.68		7.63		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	7200-10800	314-2409@18.3-2424@24.2	2409	2424	2570	2392	9	132	37	1.66	1.58	3.35	2.73	2.50	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	314-2413@40.6-2402@17.0	2413	2402	1411	1270	3	112	26	1.00	0.94	1.10	1.54	1.64	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	314-2413@40.6-2410@13.9	2413	2410	4	4	0	0	0	5.24	5.24				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	314-2517@5.7-2517@54.4	2517	2517	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	314			4164	3843	12	246	63	1.48	1.42	2.78	2.20	2.15	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	315-2424@32.6-2426@30.8	2424	2426	2398	2239	9	116	34	0.66	0.61	2.20	1.23	1.28	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	315-2424@32.6-2434@37.0	2424	2434	35	25	0	9	1	3.00	2.59		3.97	4.25	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	315-2424@32.6-2439@33.6	2424	2439	148	140	0	6	2	4.10	3.99		5.87	5.96	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	315-2430@18.6-2413@31.6	2430	2413	234	201	0	28	5	5.38	5.22		6.40	6.14	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	315-2430@18.6-2426@30.8	2430	2426	30	27	0	3	0	0.86	0.92		0.28		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	7200-10800	315-2430@18.6-2439@33.6	2430	2439	6	6	0	0	0	5.64	5.64				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	315-2438@12.4-2413@31.6	2438	2413	47	41	1	3	2	0.73	0.80	0.06	0.05	0.79	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	315-2438@12.4-2426@30.8	2438	2426	43	38	0	4	1	5.81	5.63		7.23	6.79	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	315-2438@12.4-2434@37.0	2438	2434	23	23	0	0	0	5.83	5.83				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	315-2442@2.5-2413@31.6	2442	2413	1134	1032	2	81	19	0.20	0.18	0.04	0.28	0.57	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	315-2442@2.5-2434@37.0	2442	2434	72	68	1	3	0	4.60	4.40	22.42	3.08		0.20	0.12	6.77	0.00		LOS_A	1	0.00	0.00
1	7200-10800	315-2442@2.5-2439@33.6	2442	2439	15	12	0	3	0	1.69	2.02		0.35		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	7200-10800	315			4185	3852	13	256	64	1.10	1.04	3.25	1.78	1.71	0.00	0.00	0.52	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	316			0	0	0	0	0											LOS_A			
1	7200-10800	317			0	0	0	0	0											LOS_A			
1	7200-10800	318			0	0	0	0	0											LOS_A			
1	7200-10800	319			0	0	0	0	0											LOS_A			
1	7200-10800	320			0	0	0	0	0											LOS_A			
1	7200-10800	322-2388@109.5-2387: Western Fwy  Deer Park Byp@24.8	2388	2387	723	606	3	90	24	1.00	0.87	2.55	1.52	2.27	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	322-2397: Western Fwy  Deer Park Byp@856.0-2387: Western Fwy  Deer Park Byp@24.8	2397	2387	1887	1603	5	218	61	0.63	0.57	1.65	0.89	1.27	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	322			2610	2209	8	308	85	0.73	0.65	1.99	1.07	1.56	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	323-2479: Western Fwy  Deer Park Byp@45.2-2477@22.4	2479	2477	971	876	7	66	22	4.31	4.24	5.44	4.85	5.06	0.04	0.04	0.00	0.00	0.00	LOS_A	1	3.14	224.76
1	7200-10800	323-2479: Western Fwy  Deer Park Byp@45.2-2478: Western Fwy  Deer Park Byp@23.8	2479	2478	2952	2816	11	95	30	2.44	2.46	2.73	1.99	1.67	0.05	0.05	0.00	0.00	0.00	LOS_A	1	3.14	224.76
1	7200-10800	323			3923	3692	18	161	52	2.90	2.88	3.78	3.17	3.11	0.05	0.05	0.00	0.00	0.00	LOS_A	1	3.14	224.76
1	7200-10800	324-2478: Western Fwy  Deer Park Byp@815.7-2483: Western Fwy  Deer Park Byp@32.3	2478	2483	2946	2813	11	95	27	2.60	2.61	1.58	2.52	1.76	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.05	20.22
1	7200-10800	324-2485@71.7-2483: Western Fwy  Deer Park Byp@32.3	2485	2483	705	676	1	21	7	1.06	1.02	4.67	2.12	2.11	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	324			3651	3489	12	116	34	2.30	2.30	1.84	2.45	1.83	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.03	20.22
1	7200-10800	325-2398: Western Fwy  Deer Park Byp@30.6-2385@22.8	2398	2385	1606	1523	1	68	14	5.68	5.62	7.52	6.64	6.94	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.12	48.75
1	7200-10800	325-2398: Western Fwy  Deer Park Byp@30.6-2397: Western Fwy  Deer Park Byp@22.6	2398	2397	1886	1603	4	218	61	1.70	1.71	2.09	1.58	1.95	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.12	48.75
1	7200-10800	325			3492	3126	5	286	75	3.53	3.61	3.18	2.78	2.88	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.12	48.75
1	7200-10800	326-2502: Western Fwy  Deer Park Byp@2131.3-2513: Western Fwy  Deer Park Byp@18.8	2502	2513	1829	1649	4	136	40	1.97	1.94	2.11	2.25	2.25	0.00	0.00	0.00	0.00	0.04	LOS_A	1	0.00	0.00
1	7200-10800	326-2514: Western Fwy  Deer Park Byp@123.8-2513: Western Fwy  Deer Park Byp@18.8	2514	2513	1701	1512	1	153	35	6.81	6.72	8.25	7.65	7.31	0.03	0.03	0.00	0.01	0.00	LOS_A	1	102.98	507.55
1	7200-10800	326			3530	3161	5	289	75	4.31	4.23	3.34	5.11	4.61	0.01	0.02	0.00	0.00	0.02	LOS_A	1	51.49	507.55
1	7200-10800	327-2505: Western Fwy  Deer Park Byp@33.7-2506: Western Fwy  Deer Park Byp@21.2	2505	2506	2632	2491	11	100	30	1.60	1.60	1.54	1.48	1.83	0.01	0.01	0.00	0.00	0.02	LOS_A	1	0.05	25.42
1	7200-10800	327-2505: Western Fwy  Deer Park Byp@33.7-2508: Western Fwy  Deer Park Byp@13.2	2505	2508	1016	997	0	13	6	3.44	3.42		4.54	5.00	0.03	0.03		0.00	0.00	LOS_A	1	0.05	25.42
1	7200-10800	327			3648	3488	11	113	36	2.11	2.12	1.54	1.83	2.35	0.02	0.02	0.00	0.00	0.01	LOS_A	1	0.05	25.42
1	10800-14400	44-15@3.2-243: Ferris Rd  Melton Hwy@24.7	15	243	463	430	0	25	6	1.40	1.24		3.12	2.24	0.23	0.22		0.04	0.00	LOS_A	1	0.00	0.00
1	10800-14400	44-421: Ferris Rd@65.5-20@13.7	421	20	325	262	2	53	8	5.95	5.64	7.36	7.20	7.41	0.10	0.12	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	44-421: Ferris Rd@65.5-243: Ferris Rd  Melton Hwy@24.7	421	243	1018	959	0	51	8	0.79	0.78		0.97	1.37	0.03	0.03		0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	44-682@3.6-420: Ferris Rd@19.2	682	420	467	392	1	57	17	1.96	1.73	9.26	2.73	4.18	0.04	0.03	0.00	0.03	0.16	LOS_A	1	0.00	0.00
1	10800-14400	44-10393@15.0-19@37.7	10393	19	101	97	0	4	0	3.48	3.42		4.96		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	10800-14400	44-10393@15.0-420: Ferris Rd@19.2	10393	420	663	624	1	32	6	0.41	0.36	0.96	1.02	1.80	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	44			3037	2764	4	222	45	1.62	1.44	6.23	3.23	3.68	0.06	0.06	0.00	0.01	0.06	LOS_A	1	0.00	0.00
1	10800-14400	45-499: Zone connector@162.8-95: Melton Hwy@35.1	499	95	11	11	0	0	0	0.01	0.01				0.00	0.00				LOS_A	1	0.00	0.00
1	10800-14400	45-499: Zone connector@162.8-307: Melton Hwy@9.5	499	307	11	11	0	0	0	0.00	0.00				0.00	0.00				LOS_A	1	0.00	0.00
1	10800-14400	45-677: Melton Hwy@21.4-307: Melton Hwy@9.5	677	307	842	784	3	49	6	0.10	0.09	0.01	0.12	0.24	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	45-677: Melton Hwy@21.4-500: Zone connector@16.0	677	500	10	9	0	1	0	4.38	4.31		5.04		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	10800-14400	45-680: Melton Hwy@11.3-95: Melton Hwy@35.1	680	95	743	702	0	35	6	0.76	0.72		1.38	1.87	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	45-680: Melton Hwy@11.3-363: Gateway Dr@7.0	680	363	134	130	0	4	0	5.97	5.93		7.50		0.01	0.01		0.00		LOS_A	1	0.00	0.00
1	10800-14400	45-680: Melton Hwy@11.3-500: Zone connector@16.0	680	500	65	62	0	2	1	3.35	3.27		4.76	5.28	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	45-681: Gateway Dr@258.9-95: Melton Hwy@35.1	681	95	0	0	0	0	0											LOS_A		0.00	0.00
1	10800-14400	45			1816	1709	3	91	13	0.94	0.93	0.01	1.08	1.38	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	46-12: Hopkins Rd@68.7-44: Hopkins Rd@23.1	12	44	1308	1188	5	101	14	1.63	1.55	6.32	2.28	2.21	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.20	29.45
1	10800-14400	46-12: Hopkins Rd@68.7-104@37.0	12	104	278	257	1	17	3	2.04	1.98	0.00	3.20	1.08	0.15	0.14	0.00	0.36	0.00	LOS_A	1	0.20	29.45
1	10800-14400	46-12: Hopkins Rd@68.7-428@34.4	12	428	38	38	0	0	0	1.53	1.53				0.38	0.38				LOS_A	1	0.20	29.45
1	10800-14400	46-12: Hopkins Rd@68.7-1243: Hopkins Rd@4.1	12	1243	0	0	0	0	0											LOS_A		0.20	29.45
1	10800-14400	46-255: Hopkins Rd@16.9-44: Hopkins Rd@23.1	255	44	0	0	0	0	0											LOS_A		0.00	0.00
1	10800-14400	46-255: Hopkins Rd@16.9-104@37.0	255	104	289	280	0	6	1	1.38	1.37		2.15	1.89	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	46-255: Hopkins Rd@16.9-428@34.4	255	428	29	29	0	0	0	2.11	2.11				0.00	0.00				LOS_A	1	0.00	0.00
1	10800-14400	46-255: Hopkins Rd@16.9-1243: Hopkins Rd@4.1	255	1243	842	782	3	47	10	1.31	1.27	3.58	1.64	2.72	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	46-257@10.6-44: Hopkins Rd@23.1	257	44	271	200	3	59	9	1.28	1.03	1.43	1.96	2.27	0.13	0.14	0.00	0.14	0.00	LOS_A	1	0.15	13.88
1	10800-14400	46-257@10.6-104@37.0	257	104	0	0	0	0	0											LOS_A		0.15	13.88
1	10800-14400	46-257@10.6-428@34.4	257	428	0	0	0	0	0											LOS_A		0.15	13.88
1	10800-14400	46-257@10.6-1243: Hopkins Rd@4.1	257	1243	281	228	1	47	5	1.21	1.12	2.55	1.47	2.84	0.08	0.10	0.00	0.00	0.00	LOS_A	1	0.15	13.88
1	10800-14400	46-429@91.6-44: Hopkins Rd@23.1	429	44	123	123	0	0	0	0.35	0.35				0.00	0.00				LOS_A	1	0.00	0.00
1	10800-14400	46-429@91.6-104@37.0	429	104	0	0	0	0	0											LOS_A		0.00	0.00
1	10800-14400	46-429@91.6-428@34.4	429	428	0	0	0	0	0											LOS_A		0.00	0.00
1	10800-14400	46-429@91.6-1243: Hopkins Rd@4.1	429	1243	59	59	0	0	0	0.24	0.24				0.00	0.00				LOS_A	1	0.00	0.00
1	10800-14400	46			3518	3184	13	277	42	1.44	1.37	3.78	2.02	2.33	0.04	0.04	0.00	0.05	0.00	LOS_A	1	0.09	29.45
1	10800-14400	47-4: Caroline Springs Blvd@6.8-212: Caroline Springs Blvd@4.7	4	212	1743	1689	1	40	7	1.85	1.80	0.57	1.42	1.88	0.03	0.03	0.00	0.00	0.00	LOS_A	1	0.38	87.56
1	10800-14400	47-4: Caroline Springs Blvd@6.8-446@6.0	4	446	0	0	0	0	0											LOS_A		0.38	87.56
1	10800-14400	47-447@32.5-212: Caroline Springs Blvd@4.7	447	212	5	5	0	0	0	0.18	0.18				0.00	0.00				LOS_A	1	0.00	0.00
1	10800-14400	47-887: Caroline Springs Blvd@16.4-448@12.1	887	448	874	785	3	71	9	0.53	0.49	1.50	0.83	1.22	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	47			2622	2479	4	111	16	1.41	1.38	1.27	1.04	1.51	0.02	0.02	0.00	0.00	0.00	LOS_A	1	0.13	87.56
1	10800-14400	49-351: Delma Rd@85.2-352: Eucumbene Dr@37.8	351	352	0	0	0	0	0											LOS_A		0.00	0.00
1	10800-14400	49-351: Delma Rd@85.2-506: Zone connector@80.7	351	506	21	21	0	0	0	2.78	2.78				0.00	0.00				LOS_A	1	0.00	0.00
1	10800-14400	49-353: Eucumbene Dr@275.9-350: Delma Rd@23.2	353	350	0	0	0	0	0											LOS_A		0.00	0.00
1	10800-14400	49-353: Eucumbene Dr@275.9-506: Zone connector@80.7	353	506	103	102	0	1	0	1.19	1.19		0.87		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	10800-14400	49-505: Zone connector@77.8-350: Delma Rd@23.2	505	350	43	41	0	2	0	0.07	0.05		0.49		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	10800-14400	49-505: Zone connector@77.8-352: Eucumbene Dr@37.8	505	352	0	0	0	0	0											LOS_A		0.00	0.00
1	10800-14400	49			167	164	0	3	0	1.10	1.11		0.62		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	10800-14400	50-115: Western Hwy@22.9-209: Ballarat Rd  Western Hwy@28.7	115	209	888	841	0	44	3	0.89	0.86		1.20	2.52	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	50-115: Western Hwy@22.9-283: Christies Rd@7.9	115	283	158	153	0	5	0	0.99	0.97		1.61		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	10800-14400	50-461: Ballarat Rd  Western Hwy@7.1-114: Western Hwy@17.3	461	114	619	580	2	34	3	2.63	2.65	1.89	2.61	1.25	1.59	1.59	0.00	1.73	0.00	LOS_A	1	4.67	94.60
1	10800-14400	50-461: Ballarat Rd  Western Hwy@7.1-209: Ballarat Rd  Western Hwy@28.7	461	209	27	26	0	1	0	2.46	2.44		2.86		0.00	0.00		0.00		LOS_A	1	1.13	66.38
1	10800-14400	50-461: Ballarat Rd  Western Hwy@7.1-215: Caroline Springs Blvd@5.8	461	215	133	123	0	9	1	2.74	2.64		4.11	2.80	0.00	0.00		0.00	0.00	LOS_A	1	4.67	94.60
1	10800-14400	50-648: Christies Rd@37.8-114: Western Hwy@17.3	648	114	61	54	0	5	2	5.33	4.94		6.95	11.72	0.04	0.00		0.00	1.18	LOS_A	1	0.05	27.53
1	10800-14400	50-648: Christies Rd@37.8-209: Ballarat Rd  Western Hwy@28.7	648	209	159	136	0	21	2	9.64	9.29		11.78	10.45	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	50-648: Christies Rd@37.8-215: Caroline Springs Blvd@5.8	648	215	504	441	2	50	5	0.97	0.88	3.75	1.64	2.22	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	50-649@8.2-283: Christies Rd@7.9	649	283	206	161	1	41	3	1.60	1.33	4.80	2.52	2.80	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	50-651@22.8-215: Caroline Springs Blvd@5.8	651	215	240	224	1	12	3	2.93	2.80	5.60	4.64	5.02	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	50-652: Caroline Springs Blvd@21.4-114: Western Hwy@17.3	652	114	153	149	0	3	1	4.32	4.29		5.06	7.46	0.01	0.01		0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	50-652: Caroline Springs Blvd@21.4-209: Ballarat Rd  Western Hwy@28.7	652	209	322	318	0	4	0	8.67	8.67		9.09		0.04	0.05		0.00		LOS_A	1	0.00	0.00
1	10800-14400	50-652: Caroline Springs Blvd@21.4-283: Christies Rd@7.9	652	283	1272	1227	1	32	6	1.82	1.79	1.70	2.34	2.99	0.02	0.02	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	10800-14400	50			4742	4433	7	261	29	2.56	2.51	3.34	3.22	4.08	0.22	0.22	0.00	0.23	0.08	LOS_A	1	0.65	94.60
1	10800-14400	51-7: Ballarat Rd  Western Hwy@16.6-10: Ballarat Rd  Western Hwy@18.5	7	10	7	7	0	0	0	0.00	0.00				0.00	0.00				LOS_A	1	0.00	0.00
1	10800-14400	51-7: Ballarat Rd  Western Hwy@16.6-385: Chisholm Dr@11.7	7	385	1	1	0	0	0	4.64	4.64				0.00	0.00				LOS_A	1	0.00	0.00
1	10800-14400	51-7: Ballarat Rd  Western Hwy@16.6-670: Ballarat Rd  Western Hwy@1.4	7	670	9	9	0	0	0	6.03	6.03				0.00	0.00				LOS_A	1	0.00	0.00
1	10800-14400	51-7: Ballarat Rd  Western Hwy@16.6-671: Panamax Rd@7.5	7	671	0	0	0	0	0											LOS_A		0.00	0.00
1	10800-14400	51-347: Panamax Rd@4.8-10: Ballarat Rd  Western Hwy@18.5	347	10	202	185	0	17	0	0.31	0.30		0.39		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	10800-14400	51-347: Panamax Rd@4.8-385: Chisholm Dr@11.7	347	385	31	29	0	2	0	5.30	5.33		4.86		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	10800-14400	51-347: Panamax Rd@4.8-670: Ballarat Rd  Western Hwy@1.4	347	670	157	153	0	4	0	7.21	7.19		7.77		0.01	0.01		0.00		LOS_A	1	0.02	10.43
